rule,support
VCG端口宿端丢失部分容量 VCG端口宿端丢失全部容量 LFD(Loss Of Frame Delineation)告警 VCG LOS告警 增强型远端服务缺陷指示（ERDI-S） VCG端口源端丢失全部容量,0.001018876018876019
VCG端口宿端丢失部分容量 VCG端口宿端丢失全部容量 LFD(Loss Of Frame Delineation)告警 VCG LOS告警 指针丢失(LP-LOP) VCG端口源端丢失全部容量,0.001018876018876019
VCG端口宿端丢失部分容量 VCG端口宿端丢失全部容量 LFD(Loss Of Frame Delineation)告警 误码率越限(LP-EXC) VCG LOS告警 VCG端口源端丢失全部容量,0.001018876018876019
VCG端口宿端丢失部分容量 VCG端口宿端丢失全部容量 VCG端口源端丢失部分容量 LFD(Loss Of Frame Delineation)告警 VCG LOS告警 不可用秒开始(UAS),0.0010725010725010724
VCG端口宿端丢失部分容量 VCG端口宿端丢失全部容量 VCG端口源端丢失部分容量 LFD(Loss Of Frame Delineation)告警 VCG LOS告警 增强型远端服务缺陷指示（ERDI-S）,0.0010725010725010724
VCG端口宿端丢失部分容量 VCG端口宿端丢失全部容量 VCG端口源端丢失部分容量 LFD(Loss Of Frame Delineation)告警 VCG LOS告警 指针丢失(LP-LOP),0.0010725010725010724
VCG端口宿端丢失部分容量 VCG端口宿端丢失全部容量 VCG端口源端丢失部分容量 LFD(Loss Of Frame Delineation)告警 误码率越限(LP-EXC) VCG LOS告警,0.0010725010725010724
VCG端口宿端丢失部分容量 VCG端口宿端丢失全部容量 LFD(Loss Of Frame Delineation)告警 VCG LOS告警 增强型远端服务缺陷指示（ERDI-S） 不可用秒开始(UAS),0.001287001287001287
VCG端口宿端丢失部分容量 VCG端口宿端丢失全部容量 LFD(Loss Of Frame Delineation)告警 VCG LOS告警 不可用秒开始(UAS) 指针丢失(LP-LOP),0.001287001287001287
VCG端口宿端丢失部分容量 VCG端口宿端丢失全部容量 LFD(Loss Of Frame Delineation)告警 误码率越限(LP-EXC) VCG LOS告警 不可用秒开始(UAS),0.001287001287001287
VCG端口宿端丢失部分容量 VCG端口宿端丢失全部容量 LFD(Loss Of Frame Delineation)告警 VCG LOS告警 增强型远端服务缺陷指示（ERDI-S） 指针丢失(LP-LOP),0.001287001287001287
VCG端口宿端丢失部分容量 VCG端口宿端丢失全部容量 LFD(Loss Of Frame Delineation)告警 误码率越限(LP-EXC) VCG LOS告警 增强型远端服务缺陷指示（ERDI-S）,0.001287001287001287
VCG端口宿端丢失部分容量 VCG端口宿端丢失全部容量 LFD(Loss Of Frame Delineation)告警 误码率越限(LP-EXC) VCG LOS告警 指针丢失(LP-LOP),0.001287001287001287
VCG端口宿端丢失全部容量 VCG端口源端丢失部分容量 LFD(Loss Of Frame Delineation)告警 VCG LOS告警 不可用秒开始(UAS) VCG端口源端丢失全部容量,0.002842127842127842
VCG端口宿端丢失全部容量 VCG端口源端丢失部分容量 LFD(Loss Of Frame Delineation)告警 VCG LOS告警 告警指示信号(LP-AIS) VCG端口源端丢失全部容量,0.0013942513942513943
VCG端口宿端丢失全部容量 VCG端口源端丢失部分容量 LFD(Loss Of Frame Delineation)告警 VCG LOS告警 增强型远端服务缺陷指示（ERDI-S） VCG端口源端丢失全部容量,0.002842127842127842
VCG端口宿端丢失全部容量 VCG端口源端丢失部分容量 LFD(Loss Of Frame Delineation)告警 VCG LOS告警 指针丢失(LP-LOP) VCG端口源端丢失全部容量,0.002842127842127842
VCG端口宿端丢失全部容量 VCG端口源端丢失部分容量 LFD(Loss Of Frame Delineation)告警 误码率越限(LP-EXC) VCG LOS告警 VCG端口源端丢失全部容量,0.002842127842127842
VCG端口宿端丢失全部容量 LFD(Loss Of Frame Delineation)告警 VCG LOS告警 告警指示信号(LP-AIS) 不可用秒开始(UAS) VCG端口源端丢失全部容量,0.0016623766623766623
VCG端口宿端丢失全部容量 LFD(Loss Of Frame Delineation)告警 VCG LOS告警 增强型远端服务缺陷指示（ERDI-S） 不可用秒开始(UAS) VCG端口源端丢失全部容量,0.0036465036465036463
VCG端口宿端丢失全部容量 LFD(Loss Of Frame Delineation)告警 VCG LOS告警 不可用秒开始(UAS) 指针丢失(LP-LOP) VCG端口源端丢失全部容量,0.0036465036465036463
VCG端口宿端丢失全部容量 LFD(Loss Of Frame Delineation)告警 误码率越限(LP-EXC) VCG LOS告警 不可用秒开始(UAS) VCG端口源端丢失全部容量,0.0036465036465036463
VCG端口宿端丢失全部容量 LFD(Loss Of Frame Delineation)告警 VCG LOS告警 告警指示信号(LP-AIS) 增强型远端服务缺陷指示（ERDI-S） VCG端口源端丢失全部容量,0.0016623766623766623
VCG端口宿端丢失全部容量 LFD(Loss Of Frame Delineation)告警 VCG LOS告警 告警指示信号(LP-AIS) 指针丢失(LP-LOP) VCG端口源端丢失全部容量,0.0016623766623766623
VCG端口宿端丢失全部容量 LFD(Loss Of Frame Delineation)告警 误码率越限(LP-EXC) VCG LOS告警 告警指示信号(LP-AIS) VCG端口源端丢失全部容量,0.0016623766623766623
VCG端口宿端丢失全部容量 LFD(Loss Of Frame Delineation)告警 VCG LOS告警 增强型远端服务缺陷指示（ERDI-S） 指针丢失(LP-LOP) VCG端口源端丢失全部容量,0.0036465036465036463
VCG端口宿端丢失全部容量 LFD(Loss Of Frame Delineation)告警 误码率越限(LP-EXC) VCG LOS告警 增强型远端服务缺陷指示（ERDI-S） VCG端口源端丢失全部容量,0.0036465036465036463
VCG端口宿端丢失全部容量 LFD(Loss Of Frame Delineation)告警 误码率越限(LP-EXC) VCG LOS告警 指针丢失(LP-LOP) VCG端口源端丢失全部容量,0.0036465036465036463
VCG端口宿端丢失全部容量 VCG端口源端丢失部分容量 LFD(Loss Of Frame Delineation)告警 VCG LOS告警 告警指示信号(LP-AIS) 不可用秒开始(UAS),0.001716001716001716
VCG端口宿端丢失全部容量 VCG端口源端丢失部分容量 LFD(Loss Of Frame Delineation)告警 VCG LOS告警 增强型远端服务缺陷指示（ERDI-S） 不可用秒开始(UAS),0.0033247533247533247
VCG端口宿端丢失全部容量 VCG端口源端丢失部分容量 LFD(Loss Of Frame Delineation)告警 VCG LOS告警 不可用秒开始(UAS) 指针丢失(LP-LOP),0.0033247533247533247
VCG端口宿端丢失全部容量 VCG端口源端丢失部分容量 LFD(Loss Of Frame Delineation)告警 误码率越限(LP-EXC) VCG LOS告警 不可用秒开始(UAS),0.0033247533247533247
VCG端口宿端丢失全部容量 VCG端口源端丢失部分容量 LFD(Loss Of Frame Delineation)告警 VCG LOS告警 告警指示信号(LP-AIS) 增强型远端服务缺陷指示（ERDI-S）,0.001716001716001716
VCG端口宿端丢失全部容量 VCG端口源端丢失部分容量 LFD(Loss Of Frame Delineation)告警 VCG LOS告警 告警指示信号(LP-AIS) 指针丢失(LP-LOP),0.001716001716001716
VCG端口宿端丢失全部容量 VCG端口源端丢失部分容量 LFD(Loss Of Frame Delineation)告警 误码率越限(LP-EXC) VCG LOS告警 告警指示信号(LP-AIS),0.001716001716001716
VCG端口宿端丢失全部容量 VCG端口源端丢失部分容量 LFD(Loss Of Frame Delineation)告警 VCG LOS告警 增强型远端服务缺陷指示（ERDI-S） 指针丢失(LP-LOP),0.0033247533247533247
VCG端口宿端丢失全部容量 VCG端口源端丢失部分容量 LFD(Loss Of Frame Delineation)告警 误码率越限(LP-EXC) VCG LOS告警 增强型远端服务缺陷指示（ERDI-S）,0.0033247533247533247
VCG端口宿端丢失全部容量 VCG端口源端丢失部分容量 LFD(Loss Of Frame Delineation)告警 误码率越限(LP-EXC) VCG LOS告警 指针丢失(LP-LOP),0.0033247533247533247
VCG端口宿端丢失全部容量 LFD(Loss Of Frame Delineation)告警 VCG LOS告警 告警指示信号(LP-AIS) 增强型远端服务缺陷指示（ERDI-S） 不可用秒开始(UAS),0.0020913770913770914
VCG端口宿端丢失全部容量 LFD(Loss Of Frame Delineation)告警 VCG LOS告警 告警指示信号(LP-AIS) 不可用秒开始(UAS) 指针丢失(LP-LOP),0.0020913770913770914
VCG端口宿端丢失全部容量 LFD(Loss Of Frame Delineation)告警 误码率越限(LP-EXC) VCG LOS告警 告警指示信号(LP-AIS) 不可用秒开始(UAS),0.0020913770913770914
VCG端口宿端丢失全部容量 LFD(Loss Of Frame Delineation)告警 VCG LOS告警 增强型远端服务缺陷指示（ERDI-S） 不可用秒开始(UAS) 指针丢失(LP-LOP),0.004343629343629344
VCG端口宿端丢失全部容量 LFD(Loss Of Frame Delineation)告警 误码率越限(LP-EXC) VCG LOS告警 增强型远端服务缺陷指示（ERDI-S） 不可用秒开始(UAS),0.004343629343629344
VCG端口宿端丢失全部容量 LFD(Loss Of Frame Delineation)告警 误码率越限(LP-EXC) VCG LOS告警 不可用秒开始(UAS) 指针丢失(LP-LOP),0.004343629343629344
VCG端口宿端丢失全部容量 LFD(Loss Of Frame Delineation)告警 VCG LOS告警 告警指示信号(LP-AIS) 增强型远端服务缺陷指示（ERDI-S） 指针丢失(LP-LOP),0.0020913770913770914
VCG端口宿端丢失全部容量 LFD(Loss Of Frame Delineation)告警 误码率越限(LP-EXC) VCG LOS告警 告警指示信号(LP-AIS) 增强型远端服务缺陷指示（ERDI-S）,0.0020913770913770914
VCG端口宿端丢失全部容量 LFD(Loss Of Frame Delineation)告警 误码率越限(LP-EXC) VCG LOS告警 告警指示信号(LP-AIS) 指针丢失(LP-LOP),0.0020913770913770914
VCG端口宿端丢失全部容量 LFD(Loss Of Frame Delineation)告警 误码率越限(LP-EXC) VCG LOS告警 增强型远端服务缺陷指示（ERDI-S） 指针丢失(LP-LOP),0.004343629343629344
VCG端口宿端丢失部分容量 LFD(Loss Of Frame Delineation)告警 VCG LOS告警 增强型远端服务缺陷指示（ERDI-S） 不可用秒开始(UAS) VCG端口源端丢失全部容量,0.001018876018876019
VCG端口宿端丢失部分容量 LFD(Loss Of Frame Delineation)告警 VCG LOS告警 不可用秒开始(UAS) 指针丢失(LP-LOP) VCG端口源端丢失全部容量,0.001018876018876019
VCG端口宿端丢失部分容量 LFD(Loss Of Frame Delineation)告警 误码率越限(LP-EXC) VCG LOS告警 不可用秒开始(UAS) VCG端口源端丢失全部容量,0.001018876018876019
VCG端口宿端丢失部分容量 LFD(Loss Of Frame Delineation)告警 VCG LOS告警 增强型远端服务缺陷指示（ERDI-S） 指针丢失(LP-LOP) VCG端口源端丢失全部容量,0.001018876018876019
VCG端口宿端丢失部分容量 LFD(Loss Of Frame Delineation)告警 误码率越限(LP-EXC) VCG LOS告警 增强型远端服务缺陷指示（ERDI-S） VCG端口源端丢失全部容量,0.001018876018876019
VCG端口宿端丢失部分容量 LFD(Loss Of Frame Delineation)告警 误码率越限(LP-EXC) VCG LOS告警 指针丢失(LP-LOP) VCG端口源端丢失全部容量,0.001018876018876019
VCG端口宿端丢失部分容量 VCG端口源端丢失部分容量 LFD(Loss Of Frame Delineation)告警 VCG LOS告警 增强型远端服务缺陷指示（ERDI-S） 不可用秒开始(UAS),0.0010725010725010724
VCG端口宿端丢失部分容量 VCG端口源端丢失部分容量 LFD(Loss Of Frame Delineation)告警 VCG LOS告警 不可用秒开始(UAS) 指针丢失(LP-LOP),0.0010725010725010724
VCG端口宿端丢失部分容量 VCG端口源端丢失部分容量 LFD(Loss Of Frame Delineation)告警 误码率越限(LP-EXC) VCG LOS告警 不可用秒开始(UAS),0.0010725010725010724
VCG端口宿端丢失部分容量 VCG端口源端丢失部分容量 LFD(Loss Of Frame Delineation)告警 VCG LOS告警 增强型远端服务缺陷指示（ERDI-S） 指针丢失(LP-LOP),0.0010725010725010724
VCG端口宿端丢失部分容量 VCG端口源端丢失部分容量 LFD(Loss Of Frame Delineation)告警 误码率越限(LP-EXC) VCG LOS告警 增强型远端服务缺陷指示（ERDI-S）,0.0010725010725010724
VCG端口宿端丢失部分容量 VCG端口源端丢失部分容量 LFD(Loss Of Frame Delineation)告警 误码率越限(LP-EXC) VCG LOS告警 指针丢失(LP-LOP),0.0010725010725010724
VCG端口宿端丢失部分容量 LFD(Loss Of Frame Delineation)告警 VCG LOS告警 增强型远端服务缺陷指示（ERDI-S） 不可用秒开始(UAS) 指针丢失(LP-LOP),0.001287001287001287
VCG端口宿端丢失部分容量 LFD(Loss Of Frame Delineation)告警 误码率越限(LP-EXC) VCG LOS告警 增强型远端服务缺陷指示（ERDI-S） 不可用秒开始(UAS),0.001287001287001287
VCG端口宿端丢失部分容量 LFD(Loss Of Frame Delineation)告警 误码率越限(LP-EXC) VCG LOS告警 不可用秒开始(UAS) 指针丢失(LP-LOP),0.001287001287001287
VCG端口宿端丢失部分容量 LFD(Loss Of Frame Delineation)告警 误码率越限(LP-EXC) VCG LOS告警 增强型远端服务缺陷指示（ERDI-S） 指针丢失(LP-LOP),0.001287001287001287
VCG端口源端丢失部分容量 LFD(Loss Of Frame Delineation)告警 VCG LOS告警 告警指示信号(LP-AIS) 不可用秒开始(UAS) VCG端口源端丢失全部容量,0.0013942513942513943
VCG端口源端丢失部分容量 LFD(Loss Of Frame Delineation)告警 VCG LOS告警 增强型远端服务缺陷指示（ERDI-S） 不可用秒开始(UAS) VCG端口源端丢失全部容量,0.002842127842127842
VCG端口源端丢失部分容量 LFD(Loss Of Frame Delineation)告警 VCG LOS告警 不可用秒开始(UAS) 指针丢失(LP-LOP) VCG端口源端丢失全部容量,0.002842127842127842
VCG端口源端丢失部分容量 LFD(Loss Of Frame Delineation)告警 误码率越限(LP-EXC) VCG LOS告警 不可用秒开始(UAS) VCG端口源端丢失全部容量,0.002842127842127842
VCG端口源端丢失部分容量 LFD(Loss Of Frame Delineation)告警 VCG LOS告警 告警指示信号(LP-AIS) 增强型远端服务缺陷指示（ERDI-S） VCG端口源端丢失全部容量,0.0013942513942513943
VCG端口源端丢失部分容量 LFD(Loss Of Frame Delineation)告警 VCG LOS告警 告警指示信号(LP-AIS) 指针丢失(LP-LOP) VCG端口源端丢失全部容量,0.0013942513942513943
VCG端口源端丢失部分容量 LFD(Loss Of Frame Delineation)告警 误码率越限(LP-EXC) VCG LOS告警 告警指示信号(LP-AIS) VCG端口源端丢失全部容量,0.0013942513942513943
VCG端口源端丢失部分容量 LFD(Loss Of Frame Delineation)告警 VCG LOS告警 增强型远端服务缺陷指示（ERDI-S） 指针丢失(LP-LOP) VCG端口源端丢失全部容量,0.002842127842127842
VCG端口源端丢失部分容量 LFD(Loss Of Frame Delineation)告警 误码率越限(LP-EXC) VCG LOS告警 增强型远端服务缺陷指示（ERDI-S） VCG端口源端丢失全部容量,0.002842127842127842
VCG端口源端丢失部分容量 LFD(Loss Of Frame Delineation)告警 误码率越限(LP-EXC) VCG LOS告警 指针丢失(LP-LOP) VCG端口源端丢失全部容量,0.002842127842127842
LFD(Loss Of Frame Delineation)告警 VCG LOS告警 告警指示信号(LP-AIS) 增强型远端服务缺陷指示（ERDI-S） 不可用秒开始(UAS) VCG端口源端丢失全部容量,0.0016623766623766623
LFD(Loss Of Frame Delineation)告警 VCG LOS告警 告警指示信号(LP-AIS) 不可用秒开始(UAS) 指针丢失(LP-LOP) VCG端口源端丢失全部容量,0.0016623766623766623
LFD(Loss Of Frame Delineation)告警 误码率越限(LP-EXC) VCG LOS告警 告警指示信号(LP-AIS) 不可用秒开始(UAS) VCG端口源端丢失全部容量,0.0016623766623766623
LFD(Loss Of Frame Delineation)告警 VCG LOS告警 增强型远端服务缺陷指示（ERDI-S） 不可用秒开始(UAS) 指针丢失(LP-LOP) VCG端口源端丢失全部容量,0.0036465036465036463
LFD(Loss Of Frame Delineation)告警 误码率越限(LP-EXC) VCG LOS告警 增强型远端服务缺陷指示（ERDI-S） 不可用秒开始(UAS) VCG端口源端丢失全部容量,0.0036465036465036463
LFD(Loss Of Frame Delineation)告警 误码率越限(LP-EXC) VCG LOS告警 不可用秒开始(UAS) 指针丢失(LP-LOP) VCG端口源端丢失全部容量,0.0036465036465036463
LFD(Loss Of Frame Delineation)告警 VCG LOS告警 告警指示信号(LP-AIS) 增强型远端服务缺陷指示（ERDI-S） 指针丢失(LP-LOP) VCG端口源端丢失全部容量,0.0016623766623766623
LFD(Loss Of Frame Delineation)告警 误码率越限(LP-EXC) VCG LOS告警 告警指示信号(LP-AIS) 增强型远端服务缺陷指示（ERDI-S） VCG端口源端丢失全部容量,0.0016623766623766623
LFD(Loss Of Frame Delineation)告警 误码率越限(LP-EXC) VCG LOS告警 告警指示信号(LP-AIS) 指针丢失(LP-LOP) VCG端口源端丢失全部容量,0.0016623766623766623
LFD(Loss Of Frame Delineation)告警 误码率越限(LP-EXC) VCG LOS告警 增强型远端服务缺陷指示（ERDI-S） 指针丢失(LP-LOP) VCG端口源端丢失全部容量,0.0036465036465036463
VCG端口源端丢失部分容量 LFD(Loss Of Frame Delineation)告警 VCG LOS告警 告警指示信号(LP-AIS) 增强型远端服务缺陷指示（ERDI-S） 不可用秒开始(UAS),0.001716001716001716
VCG端口源端丢失部分容量 LFD(Loss Of Frame Delineation)告警 VCG LOS告警 告警指示信号(LP-AIS) 不可用秒开始(UAS) 指针丢失(LP-LOP),0.001716001716001716
VCG端口源端丢失部分容量 LFD(Loss Of Frame Delineation)告警 误码率越限(LP-EXC) VCG LOS告警 告警指示信号(LP-AIS) 不可用秒开始(UAS),0.001716001716001716
VCG端口源端丢失部分容量 LFD(Loss Of Frame Delineation)告警 VCG LOS告警 增强型远端服务缺陷指示（ERDI-S） 不可用秒开始(UAS) 指针丢失(LP-LOP),0.0033783783783783786
VCG端口源端丢失部分容量 LFD(Loss Of Frame Delineation)告警 误码率越限(LP-EXC) VCG LOS告警 增强型远端服务缺陷指示（ERDI-S） 不可用秒开始(UAS),0.0033783783783783786
VCG端口源端丢失部分容量 LFD(Loss Of Frame Delineation)告警 误码率越限(LP-EXC) VCG LOS告警 不可用秒开始(UAS) 指针丢失(LP-LOP),0.0033783783783783786
VCG端口源端丢失部分容量 LFD(Loss Of Frame Delineation)告警 VCG LOS告警 告警指示信号(LP-AIS) 增强型远端服务缺陷指示（ERDI-S） 指针丢失(LP-LOP),0.001716001716001716
VCG端口源端丢失部分容量 LFD(Loss Of Frame Delineation)告警 误码率越限(LP-EXC) VCG LOS告警 告警指示信号(LP-AIS) 增强型远端服务缺陷指示（ERDI-S）,0.001716001716001716
VCG端口源端丢失部分容量 LFD(Loss Of Frame Delineation)告警 误码率越限(LP-EXC) VCG LOS告警 告警指示信号(LP-AIS) 指针丢失(LP-LOP),0.001716001716001716
VCG端口源端丢失部分容量 LFD(Loss Of Frame Delineation)告警 误码率越限(LP-EXC) VCG LOS告警 增强型远端服务缺陷指示（ERDI-S） 指针丢失(LP-LOP),0.0033783783783783786
LFD(Loss Of Frame Delineation)告警 VCG LOS告警 告警指示信号(LP-AIS) 增强型远端服务缺陷指示（ERDI-S） 不可用秒开始(UAS) 指针丢失(LP-LOP),0.0020913770913770914
LFD(Loss Of Frame Delineation)告警 误码率越限(LP-EXC) VCG LOS告警 告警指示信号(LP-AIS) 增强型远端服务缺陷指示（ERDI-S） 不可用秒开始(UAS),0.0020913770913770914
LFD(Loss Of Frame Delineation)告警 误码率越限(LP-EXC) VCG LOS告警 告警指示信号(LP-AIS) 不可用秒开始(UAS) 指针丢失(LP-LOP),0.0020913770913770914
LFD(Loss Of Frame Delineation)告警 误码率越限(LP-EXC) VCG LOS告警 增强型远端服务缺陷指示（ERDI-S） 不可用秒开始(UAS) 指针丢失(LP-LOP),0.0043972543972543975
LFD(Loss Of Frame Delineation)告警 误码率越限(LP-EXC) VCG LOS告警 告警指示信号(LP-AIS) 增强型远端服务缺陷指示（ERDI-S） 指针丢失(LP-LOP),0.0020913770913770914
VCG端口宿端丢失部分容量 VCG端口宿端丢失全部容量 LFD(Loss Of Frame Delineation)告警 增强型远端服务缺陷指示（ERDI-S） 不可用秒开始(UAS) VCG端口源端丢失全部容量,0.001018876018876019
VCG端口宿端丢失部分容量 VCG端口宿端丢失全部容量 LFD(Loss Of Frame Delineation)告警 不可用秒开始(UAS) 指针丢失(LP-LOP) VCG端口源端丢失全部容量,0.001018876018876019
VCG端口宿端丢失部分容量 VCG端口宿端丢失全部容量 LFD(Loss Of Frame Delineation)告警 误码率越限(LP-EXC) 不可用秒开始(UAS) VCG端口源端丢失全部容量,0.001018876018876019
VCG端口宿端丢失部分容量 VCG端口宿端丢失全部容量 LFD(Loss Of Frame Delineation)告警 增强型远端服务缺陷指示（ERDI-S） 指针丢失(LP-LOP) VCG端口源端丢失全部容量,0.001018876018876019
VCG端口宿端丢失部分容量 VCG端口宿端丢失全部容量 LFD(Loss Of Frame Delineation)告警 误码率越限(LP-EXC) 增强型远端服务缺陷指示（ERDI-S） VCG端口源端丢失全部容量,0.001018876018876019
VCG端口宿端丢失部分容量 VCG端口宿端丢失全部容量 LFD(Loss Of Frame Delineation)告警 误码率越限(LP-EXC) 指针丢失(LP-LOP) VCG端口源端丢失全部容量,0.001018876018876019
VCG端口宿端丢失部分容量 VCG端口宿端丢失全部容量 VCG端口源端丢失部分容量 LFD(Loss Of Frame Delineation)告警 增强型远端服务缺陷指示（ERDI-S） 不可用秒开始(UAS),0.0010725010725010724
VCG端口宿端丢失部分容量 VCG端口宿端丢失全部容量 VCG端口源端丢失部分容量 LFD(Loss Of Frame Delineation)告警 不可用秒开始(UAS) 指针丢失(LP-LOP),0.0010725010725010724
VCG端口宿端丢失部分容量 VCG端口宿端丢失全部容量 VCG端口源端丢失部分容量 LFD(Loss Of Frame Delineation)告警 误码率越限(LP-EXC) 不可用秒开始(UAS),0.0010725010725010724
VCG端口宿端丢失部分容量 VCG端口宿端丢失全部容量 VCG端口源端丢失部分容量 LFD(Loss Of Frame Delineation)告警 增强型远端服务缺陷指示（ERDI-S） 指针丢失(LP-LOP),0.0010725010725010724
VCG端口宿端丢失部分容量 VCG端口宿端丢失全部容量 VCG端口源端丢失部分容量 LFD(Loss Of Frame Delineation)告警 误码率越限(LP-EXC) 增强型远端服务缺陷指示（ERDI-S）,0.0010725010725010724
VCG端口宿端丢失部分容量 VCG端口宿端丢失全部容量 VCG端口源端丢失部分容量 LFD(Loss Of Frame Delineation)告警 误码率越限(LP-EXC) 指针丢失(LP-LOP),0.0010725010725010724
VCG端口宿端丢失部分容量 VCG端口宿端丢失全部容量 LFD(Loss Of Frame Delineation)告警 增强型远端服务缺陷指示（ERDI-S） 不可用秒开始(UAS) 指针丢失(LP-LOP),0.001287001287001287
VCG端口宿端丢失部分容量 VCG端口宿端丢失全部容量 LFD(Loss Of Frame Delineation)告警 误码率越限(LP-EXC) 增强型远端服务缺陷指示（ERDI-S） 不可用秒开始(UAS),0.001287001287001287
VCG端口宿端丢失部分容量 VCG端口宿端丢失全部容量 LFD(Loss Of Frame Delineation)告警 误码率越限(LP-EXC) 不可用秒开始(UAS) 指针丢失(LP-LOP),0.001287001287001287
VCG端口宿端丢失部分容量 VCG端口宿端丢失全部容量 LFD(Loss Of Frame Delineation)告警 误码率越限(LP-EXC) 增强型远端服务缺陷指示（ERDI-S） 指针丢失(LP-LOP),0.001287001287001287
VCG端口宿端丢失全部容量 VCG端口源端丢失部分容量 LFD(Loss Of Frame Delineation)告警 告警指示信号(LP-AIS) 不可用秒开始(UAS) VCG端口源端丢失全部容量,0.0013942513942513943
VCG端口宿端丢失全部容量 VCG端口源端丢失部分容量 LFD(Loss Of Frame Delineation)告警 增强型远端服务缺陷指示（ERDI-S） 不可用秒开始(UAS) VCG端口源端丢失全部容量,0.002842127842127842
VCG端口宿端丢失全部容量 VCG端口源端丢失部分容量 LFD(Loss Of Frame Delineation)告警 不可用秒开始(UAS) 指针丢失(LP-LOP) VCG端口源端丢失全部容量,0.002842127842127842
VCG端口宿端丢失全部容量 VCG端口源端丢失部分容量 LFD(Loss Of Frame Delineation)告警 误码率越限(LP-EXC) 不可用秒开始(UAS) VCG端口源端丢失全部容量,0.002842127842127842
VCG端口宿端丢失全部容量 VCG端口源端丢失部分容量 LFD(Loss Of Frame Delineation)告警 告警指示信号(LP-AIS) 增强型远端服务缺陷指示（ERDI-S） VCG端口源端丢失全部容量,0.0013942513942513943
VCG端口宿端丢失全部容量 VCG端口源端丢失部分容量 LFD(Loss Of Frame Delineation)告警 告警指示信号(LP-AIS) 指针丢失(LP-LOP) VCG端口源端丢失全部容量,0.0013942513942513943
VCG端口宿端丢失全部容量 VCG端口源端丢失部分容量 LFD(Loss Of Frame Delineation)告警 误码率越限(LP-EXC) 告警指示信号(LP-AIS) VCG端口源端丢失全部容量,0.0013942513942513943
VCG端口宿端丢失全部容量 VCG端口源端丢失部分容量 LFD(Loss Of Frame Delineation)告警 增强型远端服务缺陷指示（ERDI-S） 指针丢失(LP-LOP) VCG端口源端丢失全部容量,0.002842127842127842
VCG端口宿端丢失全部容量 VCG端口源端丢失部分容量 LFD(Loss Of Frame Delineation)告警 误码率越限(LP-EXC) 增强型远端服务缺陷指示（ERDI-S） VCG端口源端丢失全部容量,0.002842127842127842
VCG端口宿端丢失全部容量 VCG端口源端丢失部分容量 LFD(Loss Of Frame Delineation)告警 误码率越限(LP-EXC) 指针丢失(LP-LOP) VCG端口源端丢失全部容量,0.002842127842127842
VCG端口宿端丢失全部容量 LFD(Loss Of Frame Delineation)告警 告警指示信号(LP-AIS) 增强型远端服务缺陷指示（ERDI-S） 不可用秒开始(UAS) VCG端口源端丢失全部容量,0.0016623766623766623
VCG端口宿端丢失全部容量 LFD(Loss Of Frame Delineation)告警 告警指示信号(LP-AIS) 不可用秒开始(UAS) 指针丢失(LP-LOP) VCG端口源端丢失全部容量,0.0016623766623766623
VCG端口宿端丢失全部容量 LFD(Loss Of Frame Delineation)告警 误码率越限(LP-EXC) 告警指示信号(LP-AIS) 不可用秒开始(UAS) VCG端口源端丢失全部容量,0.0016623766623766623
VCG端口宿端丢失全部容量 LFD(Loss Of Frame Delineation)告警 增强型远端服务缺陷指示（ERDI-S） 不可用秒开始(UAS) 指针丢失(LP-LOP) VCG端口源端丢失全部容量,0.0036465036465036463
VCG端口宿端丢失全部容量 LFD(Loss Of Frame Delineation)告警 误码率越限(LP-EXC) 增强型远端服务缺陷指示（ERDI-S） 不可用秒开始(UAS) VCG端口源端丢失全部容量,0.0036465036465036463
VCG端口宿端丢失全部容量 LFD(Loss Of Frame Delineation)告警 误码率越限(LP-EXC) 不可用秒开始(UAS) 指针丢失(LP-LOP) VCG端口源端丢失全部容量,0.0036465036465036463
VCG端口宿端丢失全部容量 LFD(Loss Of Frame Delineation)告警 告警指示信号(LP-AIS) 增强型远端服务缺陷指示（ERDI-S） 指针丢失(LP-LOP) VCG端口源端丢失全部容量,0.0016623766623766623
VCG端口宿端丢失全部容量 LFD(Loss Of Frame Delineation)告警 误码率越限(LP-EXC) 告警指示信号(LP-AIS) 增强型远端服务缺陷指示（ERDI-S） VCG端口源端丢失全部容量,0.0016623766623766623
VCG端口宿端丢失全部容量 LFD(Loss Of Frame Delineation)告警 误码率越限(LP-EXC) 告警指示信号(LP-AIS) 指针丢失(LP-LOP) VCG端口源端丢失全部容量,0.0016623766623766623
VCG端口宿端丢失全部容量 LFD(Loss Of Frame Delineation)告警 误码率越限(LP-EXC) 增强型远端服务缺陷指示（ERDI-S） 指针丢失(LP-LOP) VCG端口源端丢失全部容量,0.0036465036465036463
VCG端口宿端丢失全部容量 VCG端口源端丢失部分容量 LFD(Loss Of Frame Delineation)告警 告警指示信号(LP-AIS) 增强型远端服务缺陷指示（ERDI-S） 不可用秒开始(UAS),0.001716001716001716
VCG端口宿端丢失全部容量 VCG端口源端丢失部分容量 LFD(Loss Of Frame Delineation)告警 告警指示信号(LP-AIS) 不可用秒开始(UAS) 指针丢失(LP-LOP),0.001716001716001716
VCG端口宿端丢失全部容量 VCG端口源端丢失部分容量 LFD(Loss Of Frame Delineation)告警 误码率越限(LP-EXC) 告警指示信号(LP-AIS) 不可用秒开始(UAS),0.001716001716001716
